date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-02-15,4.0,4.0,1.0,6.0,-1.0,-1.0
2020-02-16,5.0,5.0,7.0,5.0,0.0,-1.0
2020-02-17,0.0,-1.0,-2.0,0.0,1.0,1.0
2020-02-18,1.0,2.0,6.0,0.0,2.0,0.0
2020-02-19,0.0,-1.0,3.0,0.0,2.0,0.0
2020-02-20,1.0,2.0,12.0,3.0,2.0,0.0
2020-02-21,4.0,1.0,-4.0,2.0,1.0,0.0
2020-02-22,-3.0,-3.0,-26.0,-3.0,-1.0,1.0
2020-02-23,7.0,7.0,10.0,5.0,1.0,-1.0
2020-02-24,1.0,0.0,8.0,4.0,2.0,1.0
2020-02-25,-1.0,0.0,0.0,-1.0,3.0,0.0
2020-02-26,3.0,2.0,9.0,2.0,2.0,0.0
2020-02-27,-2.0,0.0,-7.0,0.0,2.0,1.0
2020-02-28,2.0,2.0,0.0,0.0,1.0,0.0
2020-02-29,1.0,4.0,15.0,8.0,4.0,0.0
2020-03-01,4.0,8.0,38.0,9.0,3.0,-1.0
2020-03-02,-2.0,0.0,6.0,2.0,2.0,1.0
2020-03-03,-1.0,2.0,7.0,-1.0,2.0,0.0
2020-03-04,-1.0,-1.0,-1.0,-1.0,1.0,1.0
2020-03-05,2.0,4.0,7.0,2.0,2.0,0.0
2020-03-06,7.0,7.0,26.0,5.0,2.0,-1.0
2020-03-07,8.0,11.0,6.0,8.0,3.0,-1.0
2020-03-08,25.0,31.0,83.0,26.0,7.0,-4.0
2020-03-09,2.0,2.0,14.0,3.0,1.0,1.0
2020-03-10,4.0,5.0,8.0,0.0,2.0,0.0
2020-03-11,2.0,3.0,-1.0,-1.0,0.0,1.0
2020-03-12,3.0,14.0,-7.0,-3.0,0.0,1.0
2020-03-13,-8.0,12.0,-12.0,-18.0,-19.0,7.0
2020-03-14,-25.0,1.0,-22.0,-21.0,-9.0,6.0
2020-03-15,-17.0,12.0,56.0,-6.0,-8.0,2.0
2020-03-16,-24.0,-7.0,-18.0,-27.0,-30.0,12.0
2020-03-17,-25.0,-5.0,26.0,-33.0,-34.0,12.0
2020-03-18,-33.0,-13.0,-14.0,-42.0,-37.0,14.0
2020-03-19,-30.0,-11.0,29.0,-36.0,-38.0,14.0
2020-03-20,-34.0,-14.0,3.0,-40.0,-38.0,15.0
2020-03-21,-39.0,-13.0,10.0,-32.0,-18.0,8.0
2020-03-22,-35.0,-9.0,47.0,-31.0,-20.0,5.0
2020-03-23,-34.0,-17.0,9.0,-40.0,-39.0,15.0
2020-03-24,-34.0,-15.0,16.0,-39.0,-40.0,15.0
2020-03-25,-31.0,-13.0,34.0,-36.0,-41.0,14.0
2020-03-26,-33.0,-14.0,36.0,-36.0,-41.0,15.0
2020-03-27,-32.0,-11.0,35.0,-36.0,-40.0,15.0
2020-03-28,-40.0,-10.0,47.0,-23.0,-23.0,4.0
2020-03-29,-50.0,-22.0,-18.0,-48.0,-25.0,7.0
2020-03-30,-38.0,-22.0,-11.0,-46.0,-41.0,16.0
2020-03-31,-38.0,-19.0,5.0,-45.0,-42.0,16.0
2020-04-01,-40.0,-22.0,-8.0,-47.0,-43.0,17.0
2020-04-02,-42.0,-24.0,-22.0,-50.0,-44.0,18.0
2020-04-03,-38.0,-19.0,-16.0,-48.0,-43.0,18.0
2020-04-04,-44.0,-15.0,-1.0,-37.0,-26.0,9.0
2020-04-05,-36.0,-6.0,71.0,-26.0,-24.0,4.0
2020-04-06,-29.0,-14.0,38.0,-37.0,-42.0,14.0
2020-04-07,-25.0,-7.0,61.0,-34.0,-42.0,12.0
2020-04-08,-25.0,-8.0,49.0,-35.0,-42.0,12.0
2020-04-09,-21.0,0.0,2.0,-40.0,-43.0,14.0
2020-04-10,-37.0,-11.0,36.0,-47.0,-77.0,23.0
2020-04-11,-39.0,-6.0,22.0,-33.0,-31.0,7.0
2020-04-12,-53.0,-20.0,3.0,-44.0,-34.0,7.0
2020-04-13,-52.0,-33.0,-7.0,-62.0,-82.0,26.0
2020-04-14,-34.0,-18.0,-25.0,-50.0,-41.0,16.0
2020-04-15,-30.0,-14.0,-1.0,-44.0,-42.0,16.0
2020-04-16,-33.0,-15.0,-14.0,-46.0,-42.0,17.0
2020-04-17,-29.0,-9.0,-8.0,-45.0,-41.0,16.0
2020-04-18,-37.0,-10.0,7.0,-33.0,-20.0,7.0
2020-04-19,-36.0,-10.0,52.0,-32.0,-20.0,4.0
2020-04-20,-29.0,-17.0,16.0,-41.0,-40.0,14.0
2020-04-21,-26.0,-12.0,42.0,-37.0,-39.0,12.0
2020-04-22,-25.0,-11.0,58.0,-33.0,-39.0,11.0
2020-04-23,-27.0,-12.0,42.0,-35.0,-39.0,12.0
2020-04-24,-27.0,-10.0,19.0,-38.0,-39.0,13.0
2020-04-25,-33.0,-8.0,26.0,-28.0,-19.0,4.0
2020-04-26,-32.0,-7.0,47.0,-31.0,-19.0,3.0
2020-04-27,-25.0,-13.0,24.0,-38.0,-38.0,13.0
2020-04-28,-26.0,-11.0,19.0,-38.0,-38.0,11.0
2020-04-29,-25.0,-10.0,22.0,-36.0,-38.0,12.0
2020-04-30,-15.0,1.0,40.0,-30.0,-38.0,10.0
2020-05-01,-34.0,-15.0,91.0,-40.0,-75.0,17.0
2020-05-02,-40.0,-16.0,8.0,-37.0,-25.0,6.0
2020-05-03,-26.0,-1.0,95.0,-23.0,-15.0,0.0
2020-05-04,-35.0,-17.0,120.0,-41.0,-78.0,17.0
2020-05-05,-21.0,-7.0,37.0,-34.0,-36.0,11.0
2020-05-06,-18.0,-3.0,48.0,-30.0,-36.0,10.0
